name,degree,address,tel
영보주차장,1.0,서울 영등포구 영등포로 233,02-2637-2884
양화한강공원 제1주차장,0.0,서울 영등포구 당산동 95-1,
대림1동공영주차장,4.0,서울 영등포구 대림로22길 2,
당산노외공영주차장,3.8,서울 영등포구 당산동3가 2-1,
영등포동 제2공영주차장,0.0,서울 영등포구 영등포동7가 29-122,02-831-4938
KBS 별관옆공영주차장,5.0,서울 영등포구 여의도동 4-4,
한강고수부지공원 주차장2,0.0,서울 영등포구 여의도동 81-8,
중마루공원앞 공영주차장,0.0,서울 영등포구 영등포로53길 22,
한진해운앞노상주차장,0.0,서울 영등포구 여의도동 2-3,02-2650-1436
국회의사당 국회소통관 주차장,1.7,서울 영등포구 의사당대로 1,
롯데백화점 영등포점 주차장,5.0,서울 영등포구 경인로 846,
김안과병원 주차장,0.0,서울 영등포구 영등포동4가 160-1,
문래동공영주차장,0.0,서울 영등포구 문래동5가 3,02-2677-1401
여의서로노상공영주차장,5.0,서울 영등포구 여의도동 8-1,
선유도공원 주차장,0.0,서울 영등포구 노들로 113,
주차장,0.0,서울 영등포구 당산동5가 14-4,
토요코인서울영등포호텔주차장,0.0,서울 영등포구 신길로 293,
국민일보사옥앞 노상주차장,0.0,서울 영등포구 여의도동 1-2,02-2650-1436
양화당산철교밑 공영주차장,0.0,서울 영등포구 당산동 95-1,
영등포마사회주차장,0.0,서울 영등포구 영등포동3가 17-7,
대림운동장 공영주차장,0.0,서울 영등포구 가마산로31길 16,
국민은행앞1 공영노상주차장,0.0,서울 영등포구 여의도동 1-5,
영등포로터리공영주차장,0.0,서울 영등포구 영등포로 272,
KBS 본관앞노상공영주차장,0.0,서울 영등포구 여의도동 1-7,
양평2동 공영주차장,0.0,서울 영등포구 선유로47길 30,
그랜드컨벤션센터 제2주차장,2.3,서울 영등포구 당산동6가 337-21,
당산1동 공영주차장,5.0,서울 영등포구 양산로 147,02-2635-2388
복지장례문화원 주차장,0.0,서울 영등포구 도림로 142,
양화3주차장,0.0,서울 영등포구 양화동 26-8,
대림어린이공원 지하공영주차장,0.0,서울 영등포구 대림로 106,
롯데시네마 영등포 주차장,0.0,서울 영등포구 경인로 846 민자역사 시네마동 3층,
대림3동 공영주차장,0.0,서울 영등포구 대림동 745-1,
주차장,0.0,서울 영등포구 당산로 229,
타임스퀘어 P3주차장,0.0,서울 영등포구 영등포동4가 442,
에이스하이테크시티2차 주차장,4.0,서울 영등포구 선유로13길 25,
도림초교공영주차장,0.0,서울 영등포구 가마산로65길 22,
홈플러스 영등포점 주차장,0.0,서울 영등포구 당산로 42,1588-5783
파천교주차장,0.0,서울 영등포구 여의도동 19,
노브랜드 영등포양평점 주차장,0.0,서울 영등포구 양평로 135,
여의도공원앞1노상주차장,0.0,서울 영등포구 의사당대로 38,02-2650-1436
한국거래소앞 노상공영주차장,0.0,서울 영등포구 여의나루로 76,
성애병원앞 노상공영주차장,0.0,서울 영등포구 신길동 470-3,
노상공영주차장,1.0,서울 영등포구 영등포동7가 56-2,
노상공영주차장,0.0,서울 영등포구 문래동5가 12-1,02-2650-1436
영등포여고 공영주차장,0.0,서울 영등포구 영등포로62길 13,
양평동 공영주차장,0.0,서울 영등포구 양평동5가 44-1,
KBS홀 주차장,0.0,서울 영등포구 여의공원로 13,
KM파크 그랜드컨벤션센터 제1주차장,0.0,서울 영등포구 양평로 58,
영등포구청 주차장,4.0,서울 영등포구 당산로 123,
아이에스비즈타워1차 주차장,0.0,서울 영등포구 양평로21길 26,
더현대서울 파크원 P1 주차장,0.0,서울 영등포구 여의대로 108,
양우화인텔 주차장,5.0,서울 영등포구 영등포로35길 10,
스타유료주차장,0.0,서울 영등포구 영등포로33길 8,
KBS 본관앞3공영주차장,5.0,서울 영등포구 여의도동 1-7,
타임스퀘어 P4,0.0,서울 영등포구 영중로 15,
아자몰 주차장,0.0,서울 영등포구 영중로 28,02-2166-6799
영등포센트럴주차장,5.0,서울 영등포구 영등포동3가 23-12,
선유도선착장 주차장,0.0,서울 영등포구 양화동 28-2,
해군호텔 주차장,0.0,서울 영등포구 신길동 2001-3,
월드비전앞 노상 공영 주차장,1.0,서울 영등포구 여의도동 2-4,
신길역사 거주자우선주차장,1.0,서울 영등포구 신길동 54-23,
썬플라자 주차장,0.0,서울 영등포구 대림동 910-4,
신길4동노외주차장,0.0,서울 영등포구 신길동 236-10,
신풍주차장,0.0,서울 영등포구 신길로 67,
세우빌딩앞공영주차장,0.0,서울 영등포구 여의공원로 115,02-2650-1436
아이파킹 에스트레뉴 주차장,0.0,서울 영등포구 국제금융로2길 37,
영등포본동 제2공영주차장,0.0,서울 영등포구 신길로60길 34,
나이스파크주차장 비와이씨 구본사,0.0,서울 영등포구 도림천로21길 3,1522-0741
산업은행앞 공영주차장,0.0,서울 영등포구 여의도동 1-5,
이레빌딩 주차장,0.0,서울 영등포구 선유동2로 57,
LG트윈타워 주차장,0.0,서울 영등포구 여의도동 20,
영등포구청 별관 주차장,0.0,서울 영등포구 선유동1로 80,
기보빌딩 주차장,0.0,서울 영등포구 영등포동2가 94-144,
선유도공원 장애인주차장,5.0,서울 영등포구 선유로 343,
새마을식당 당산역점 주차장,0.0,서울 영등포구 양평동4가 27-4,02-2675-3636
한국전력공사 남서울지역본부 주차장,0.0,서울 영등포구 여의도동 21,
국민은행앞 공영주차장,0.0,서울 영등포구 의사당대로 13,
그린빌오피스텔 주차장,0.0,서울 영등포구 당산로 237,
렉싱턴호텔뒤 노상공영주차장,0.0,서울 영등포구 여의도동 1-3,
호성빌딩앞 노상주차장,0.0,서울 영등포구 여의대방로65길 24,
CGV 여의도 주차장,0.0,서울 영등포구 국제금융로 10,
동아빌딩앞 노상공영주차장,0.0,서울 영등포구 여의도동 1-4,02-2650-1436
건설스마트빌딩 주차장,0.0,서울 영등포구 도림로 135,
SK리더스뷰도로변 노상공영주차장,0.0,서울 영등포구 문래동3가 55-13,02-2081-2680
당산제일주차장,0.0,서울 영등포구 당산로46길 5-1,
스타벅스 영등포구청역점 주차장,0.0,서울 영등포구 국회대로 558,
VIP주차장,0.0,서울 영등포구 국회대로56길 29,02-2677-2232
주차장,0.0,서울 영등포구 양평동5가 104-1,
태양빌딩앞 노상공영주차장,0.0,서울 영등포구 여의도동 4-4,02-2650-1436
롯데백화점 영등포점 지하 민영주차장,0.0,서울 영등포구 경인로 846,
중소기업협동조합앞 공영주차장,0.0,서울 영등포구 여의도동 1-5,02-2650-1436
카카오T 영등포스마트 주차장,0.0,서울 영등포구 경인로 890,
영등포평생학습관 주차장,0.0,서울 영등포구 버드나루로15길 10,02-6712-7500
대흥빌딩 주차장,0.0,서울 영등포구 당산로 118,
카카오T 에이원타워 당산 주차장,0.0,서울 영등포구 국회대로 559,
대흥빌딩 주차장,0.0,서울 영등포구 영등포로 248,02-3667-2122
SK V1센터 주차장,0.0,서울 영등포구 당산로41길 11,
신세계주차빌딩,1.0,서울 영등포구 영중로3길 7,02-2639-1120
KnK디지털타워 주차장,4.0,서울 영등포구 영신로 220,
KBS 본관앞4공영주차장,0.0,서울 영등포구 여의도동 1-7,
한경빌딩 주차장,1.0,서울 영등포구 양평로 64,
도림신협 주차장,0.0,서울 영등포구 신길로 149,
양화4주차장,0.0,서울 영등포구 양화동 1-1,
대림성모병원 주차장,0.0,서울 영등포구 시흥대로 657,
살레시오회 관구 주차장,0.0,서울 영등포구 여의대방로 65,02-828-3500
이룸센터 주차장,0.0,서울 영등포구 의사당대로 22,
더현대서울 오피스타워 P2 주차장,0.0,서울 영등포구 여의대로 108,
아마노 서울의료기 주차장,1.0,서울 영등포구 경인로 739,
대영주차장,0.0,서울 영등포구 영중로10길 18,
NPD BNK금융타워 주차장,0.0,서울 영등포구 국제금융로2길 24,
중앙주차장,0.0,서울 영등포구 영등포동4가 66,
진풍주차장,3.0,서울 영등포구 도림동 147-75,
양화씨앤한강랜드 앞 공영주차장,1.0,서울 영등포구 양화동 1-4,
신길교회 주차장,0.0,서울 영등포구 영등포로67가길 9,
영등포구민체육센터 주차장,0.0,서울 영등포구 신풍로 1,
CCMM빌딩 주차장,0.0,서울 영등포구 여의공원로 101,
88월드타워 주차장,0.0,서울 영등포구 도림로 144,
SK리더스뷰 주차장,0.0,서울 영등포구 문래동3가 55-16,
롯데마트 빅마켓 영등포점 주차장,0.0,서울 영등포구 영중로 125,
브라이튼여의도오피스텔/상가 주차장,0.0,서울 영등포구 국제금융로 39 103동,
아마노 당산동청년주택 주차장,0.0,서울 영등포구 당산로 83,
카카오T 영등포제2주차장,0.0,서울 영등포구 영등포동4가 98-11,
시장주차장,0.0,서울 영등포구 영등포동5가 37-3,
여의도 태영빌딩 주차장,0.0,서울 영등포구 여의공원로 111,
여의도파이낸스타워 주차장,0.0,서울 영등포구 국제금융로2길 32,
삼성YJ그랜드빌딩 주차장,0.0,서울 영등포구 시흥대로 675,
나이스파크 대림역88월드타워 주차장,0.0,서울 영등포구 도림로 144,
한국노동조합총연맹빌딩 주차장,0.0,서울 영등포구 국제금융로6길 26,
KBS 주차장1,5.0,서울 영등포구 국회대로62길 14,
푸주옥 주차장,0.0,서울 영등포구 대림동 720-4,
명지성모병원 주차장,0.0,서울 영등포구 도림로 156,
아이에스비즈타워2차 주차장,1.0,서울 영등포구 선유로49길 23,
한강포스빌 주차장,0.0,서울 영등포구 양평로 67,
문래청소년수련관 주차장,0.0,서울 영등포구 문래동3가 73,
신동해빌딩 주차장,0.0,서울 영등포구 여의도동 15-3,
양평1동 거주자우선주차장,0.0,서울 영등포구 양평동1가 30,
화재보험협회앞 공영주차장,3.0,서울 영등포구 여의도동 3-5,
주차장,0.0,서울 영등포구 영등포동6가 76-1,
뷰티풀타워 주차장,0.0,서울 영등포구 당산로 246,
오오1004빌딩 주차장,0.0,서울 영등포구 선유로47길 16,
롯데슈퍼 대림점 주차장,0.0,서울 영등포구 대림로 251,
삼흥빌딩 주차장,0.0,서울 영등포구 당산동5가 33-5,
온스퀘어 주차장,0.0,서울 영등포구 양평로 144,
교보생명옆 노상공영주차장,0.0,서울 영등포구 당산동2가 21-1,
영등포다목적배드민턴체육관 주차장,0.0,서울 영등포구 도신로15길 5,
카카오T 삼흥빌딩 주차장,0.0,서울 영등포구 당산동5가 33-5,
서울특별시 남부교육지원청 주차장,0.0,서울 영등포구 문래로 121,
FKI타워 주차장,0.0,서울 영등포구 여의대로 24,
S-Trenue 주차장,0.0,서울 영등포구 국제금융로2길 37,
한림대학교 한강성심병원 주차장,0.0,서울 영등포구 버드나루로7길 13,02-2639-5114
하나아파텔 주차장,0.0,서울 영등포구 도영로 16,
드림프라자 주차장,0.0,서울 영등포구 영중로 140,
성남빌딩 주차장,0.0,서울 영등포구 영중로8길 6,
하이파킹 여의도오투타워 주차장,0.0,서울 영등포구 의사당대로 83,1688-1054
현대차증권빌딩 주차장,5.0,서울 영등포구 국제금융로2길 28,
나이스파크 무인정산주차장,0.0,서울 영등포구 영등포동6가 137-2,
흥국생명빌딩 주차장,0.0,서울 영등포구 영등포동2가 94-151,
프라임파크 주차장,0.0,서울 영등포구 양평로 47,
진흥주차빌딩,0.0,서울 영등포구 버드나루로5길 10,
하나증권빌딩 주차장,3.0,서울 영등포구 의사당대로 82,
문래동서울의료기 주차장,0.0,서울 영등포구 경인로 739,
삼전빌딩 주차장,0.0,서울 영등포구 대림로 167,
Tmap주차 하이앤드63st 주차장,0.0,서울 영등포구 영중로 21,
타임스퀘어 P2 주차장,0.0,서울 영등포구 영중로 15,
한주빌딩 주차장,0.0,서울 영등포구 국제금융로2길 7,
리드원지식산업센터 주차장,0.0,서울 영등포구 당산동3가 550,
양평동6가 거주자우선주차장,0.0,서울 영등포구 양평동6가 3,1588-0803
N-CITY오피스텔 주차장,0.0,서울 영등포구 영등포로 353,
TS빌딩 주차장,0.0,서울 영등포구 양평로 96,
원광디지털대학교 서울캠퍼스 주차장,0.0,서울 영등포구 도림천로 437,
신대림초등학교 주차장,0.0,서울 영등포구 대림동 968,
Tmap주차 롯데마트 VIC 영등포점 주차장,0.0,서울 영등포구 영중로 125,
당산쉐르빌오피스텔 주차장,0.0,서울 영등포구 당산로45길 1,
대림교회 주차장,0.0,서울 영등포구 신길동 4798,02-833-3025
성지d유료주차장,0.0,서울 영등포구 국회대로53길 13,
여의도씨티아이 주차장,0.0,서울 영등포구 경인로 882,
신풍프라자 주차장,0.0,서울 영등포구 가마산로48길 16,
삼일주차장,0.0,서울 영등포구 영중로6길 12,
명화유료주차장,0.0,서울 영등포구 버드나루로 30,
삼화주차장,0.0,서울 영등포구 국회대로 570,
여의도포스트타워 주차장,0.0,서울 영등포구 여의나루로 60,
여의도3주차장,0.0,서울 영등포구 여의도동 11-15,
아일렉스주차장,0.0,서울 영등포구 의사당대로 108,
코오롱디지털타워 주차장,0.0,서울 영등포구 양평로22길 21,
샘탑빌딩 주차장,0.0,서울 영등포구 신길로 59,
동림주차장,0.0,서울 영등포구 영중로 12,02-2166-6765
MG신용정보빌딩 주차장,0.0,서울 영등포구 영등포로 162,
태광,0.0,서울 영등포구 영중로8길 6,
나이스파크 여의도파이낸스타워 주차장,0.0,서울 영등포구 국제금융로2길 32,
대림빌딩 주차장,0.0,서울 영등포구 도림로 157,
한림대학교 강남성심병원 주차장,2.0,서울 영등포구 대림동 948-1,
다복주차장,0.0,서울 영등포구 영등포동4가 414-1,
호텔레드 주차장,0.0,서울 영등포구 영중로10길 32-2,
한강공원 양화지구 주차장,0.0,서울 영등포구 양화동 26-1,
하이파킹 당산디오빌점 주차장,0.0,서울 영등포구 당산로 222,1522-0000
한남빌딩 주차장,0.0,서울 영등포구 대림동 989-12,
H하우스대림뉴스테이 주차장,0.0,서울 영등포구 시흥대로 595,
나라키움여의도빌딩 주차장,0.0,서울 영등포구 여의대방로 376,
동양타워 주차장,0.0,서울 영등포구 당산동4가 93-1,
케이빌딩 주차장,0.0,서울 영등포구 영중로8길 14,
현대프라자 주차장,0.0,서울 영등포구 양산로 214,
중소기업중앙회 주차장,0.0,서울 영등포구 은행로 30,
영등포유통상가 주차장,0.0,서울 영등포구 영등포로 109,
삼환까뮤 주차장,0.0,서울 영등포구 의사당대로 8,
kbs 본관뒤주차장,0.0,서울 영등포구 여의공원로 13,
케이엠파크 그랜드컨벤션센터 제2주차장,0.0,서울 영등포구 당산동6가 337-21,02-3272-3500
코오롱상가 주차장,0.0,서울 영등포구 영등포로28길 5,
당산역해링턴타워 주차장,0.0,서울 영등포구 당산로 205,
주차장,0.0,서울 영등포구 여의도동 81-9,
공원주차장,0.0,서울 영등포구 국회대로54길 57,
주차장,0.0,서울 영등포구 신길동 282-20,
선암빌딩 주차타워 주차장,0.0,서울 영등포구 영등포로 84,
주만사,5.0,서울 영등포구 경인로 775 4동 410호,1666-6248
파킹137,0.0,서울 영등포구 영등포로33길 23,
금강펜테리움it주차장,0.0,서울 영등포구 당산로 171,
삼삼주차장,0.0,서울 영등포구 영등포로49길 9-8,
신한투자증권타워 주차장,0.0,서울 영등포구 여의대로 70,
빌딩2020,0.0,서울 영등포구 디지털로 343,
한마루빌딩 주차장,0.0,서울 영등포구 여의도동 24-5,
백상빌딩 주차장,0.0,서울 영등포구 국제금융로6길 30,
남정시티프라자 1차,0.0,서울 영등포구 양산로 43,02-2164-9536
교보증권빌딩 주차장,0.0,서울 영등포구 여의도동 26-4,
영등포구청 공영주차장,0.0,서울 영등포구 양산로19길 8,
주차장,0.0,서울 영등포구 신길동 1191,
투루파킹 힐스테이트여의도파인루체 주차장,0.0,서울 영등포구 여의대방로69길 19,1688-1054
주차장,0.0,서울 영등포구 대림동 642,
나이스파크 대림동나대지주차장,0.0,서울 영등포구 대림동 967-2,
맨하탄21리빙텔오피스텔 주차장,0.0,서울 영등포구 국회대로74길 20,
아마노 포스트타워여의도 주차장,0.0,서울 영등포구 여의나루로 60,
하이파킹 여의도하나증권빌딩주차장,0.0,서울 영등포구 의사당대로 82,1688-1054
서울주차장,0.0,서울 영등포구 도신로35길 6-18,
쌍용플래티넘시티1단지오피스텔 주차장,0.0,서울 영등포구 도영로7길 15,
영등포병원 주차장,0.0,서울 영등포구 당산로31길 10,
행복주차장,0.0,서울 영등포구 대림동 681-10,
더샵아일랜드파크 주차장,0.0,서울 영등포구 의사당대로 38,
영등포주차장,5.0,서울 영등포구 영중로 12,010-3767-9010
안원빌딩 주차장,0.0,서울 영등포구 은행로 25,
카카오T 신한금융투자타워 주차장,0.0,서울 영등포구 여의대로 70,
하이파킹 여의도한화손해보험빌딩 주차장,0.0,서울 영등포구 여의대로 56,1688-1054
밀레니엄주차장,0.0,서울 영등포구 영중로 79,
노상공영주차장,0.0,서울 영등포구 여의도동 1-7,
신길동주차장,0.0,서울 영등포구 신길동 4902-6,
나이스파크 DS라르오피스텔 주차장,1.0,서울 영등포구 국회대로62길 11,
투루파킹 하이투자증권빌딩 주차장,0.0,서울 영등포구 여의대로 66,1688-1054
카카오T 신길동 주차장,0.0,서울 영등포구 신길로 162,
롯데하이마트신길점 주차장,0.0,서울 영등포구 신길동 252-6,
양평역거주자우선주차장,0.0,서울 영등포구 양평동2가 33-1,
세우빌딩 주차장,0.0,서울 영등포구 여의공원로 115,
더파크365 민영 주차장,0.0,서울 영등포구 선유동1로 50,
센트럴푸르지오시티 주차장,0.0,서울 영등포구 문래로 180,
월드메르디앙비즈센터 주차장,0.0,서울 영등포구 양산로 53,
케이엠파크 MDM타워당산주차장,0.0,서울 영등포구 국회대로 559,
지뎀오피스텔 주차장,0.0,서울 영등포구 영등포로 239,
한영미,0.0,서울 영등포구 영중로 61,
고봉삼계탕 주차장,0.0,서울 영등포구 국회대로72길 5,
영등포산경공단 주차장,0.0,서울 영등포구 양산로 96,
한국투자증권 주차장,0.0,서울 영등포구 여의도동 27-1,
호텔벤허 주차장,0.0,서울 영등포구 국회대로72길 7,
안마주차장,0.0,서울 영등포구 국회대로 650,
신한주차장,0.0,서울 영등포구 영등포동5가 39-3,
KM파크 어반322 주차장,0.0,서울 영등포구 양평동5가 41-1,
동방주차장,0.0,서울 영등포구 영등포로33길 8,
롯데캐슬앞 노상공영주차장,0.0,서울 영등포구 의사당대로 127,
센터플러스 주차장,0.0,서울 영등포구 문래동1가 39,
율촌빌딩 주차장,0.0,서울 영등포구 여의도동 24-1,
GS강서N타워 주차장,0.0,서울 영등포구 선유로 82,
영창주차장,0.0,서울 영등포구 선유로 231,
주차장,0.0,서울 영등포구 당산동3가 337-2,
우진빌딩 주차장,0.0,서울 영등포구 신길로 137,
우정빌딩 주차장,0.0,서울 영등포구 여의도동 53,
소미골드주차장,5.0,서울 영등포구 영등포동2가 183-4,1522-3738
케이엠파크 여의도 주차장,0.0,서울 영등포구 국회대로74길 10,
서현상사,0.0,서울 영등포구 선유동2로 9,02-2635-2128
해운빌딩 주차장,0.0,서울 영등포구 국회대로68길 17,
G밸리소홈 주차장,0.0,서울 영등포구 도림천로19길 11,
당산빌딩 주차장,0.0,서울 영등포구 영등포로 147,
당산골프클럽 주차장,0.0,서울 영등포구 당산로31길 33,
삼화익스콘벤처타워 주차장,0.0,서울 영등포구 은행로 3,
신길센트럴아이파크아파트 지하주차장,0.0,서울 영등포구 가마산로 426,
원일주차장,0.0,서울 영등포구 영등포동2가 94-204,02-2068-9025
하이파킹 나라키움여의도빌딩,0.0,서울 영등포구 여의대방로 376,1688-1054
서울역KTX 고객주차장,3.5,서울 용산구 청파로 378,070-4325-5501
한남동공영주차장,3.3,서울 용산구 이태원로 224-19,02-749-3633
이태원2동공영주차장,0.0,서울 용산구 회나무로 55,02-796-3472
한강진역 공영주차장,1.3,서울 용산구 한남동 728-27,02-795-6406
롯데아울렛서울역점 주차장,0.0,서울 용산구 청파로 378,
서울역공항철도 고객주차장,0.0,서울 용산구 청파로 378,
하이파킹 서울역 공항철도 고객주차장,0.0,서울 용산구 청파로 378,
한남유수지 공영주차장,4.0,"서울 용산구 독서당로 18 1,2층",02-749-9631
하이파킹 서울역 주차장,3.0,서울 중구 한강대로 405,1688-1054
남산도서관 주차장,3.0,서울 용산구 소월로 109,
용산구청 주차장,5.0,서울 용산구 녹사평대로 150,
이태원1동 노상공영주차장,5.0,서울 용산구 이태원동 22-36,
청파동청사 공영주차장,2.3,서울 용산구 청파로49길 6 청파동주민센터 지하,02-749-5314
청파동1마을공원공영주차장,3.8,서울 용산구 원효로97길 50,
후암동공영주차장,3.7,서울 용산구 후암로35길 23,
용산2가동 기계식공영주차장,4.0,서울 용산구 신흥로2길 74,
효창공원앞역 주차장,3.0,서울 용산구 용문동 5-46,
용산전자랜드 본관 주차장,0.0,서울 용산구 청파로 74,
남산야외식물원 주차장,5.0,서울 용산구 이태원동 258-59,
고려에이트리움 주차장,1.0,서울 용산구 한강대로 259,
해방촌노외 공영주차장,1.7,서울 용산구 용산동2가 1-1497,
삼각지고가밑 노상공영주차장,5.0,서울 용산구 문배동 12-1,
용산가족공원 주차장,2.0,서울 용산구 서빙고로 137,
용산2가(소월) 공영주차장,1.1,서울 용산구 신흥로 90,02-797-7877
전쟁기념관 대형주차장,0.0,서울 용산구 이태원로 29,
전쟁기념관 소형주차장,5.0,서울 용산구 이태원로 29,
동작대교공영주차장,1.0,서울 용산구 용산동6가 69-11,
나이스파크 이태원주차장,1.5,서울 용산구 이태원동 131-25,
해방공영주차장,0.0,서울 용산구 소월로20길 56,
서울특별시교육청 남산도서관 주차장,0.0,서울 용산구 소월로 109,
삼일교회B관 주차장,0.0,서울 용산구 청파로 304,
효창운동장 주차장,2.5,서울 용산구 효창원로 177-15,02-703-1246
종합행정타운 부설주차장,5.0,서울 용산구 녹사평대로 150,
용산베르디움프렌즈 주차장,3.5,서울 용산구 백범로99길 40,
동아제일주차장,5.0,서울 용산구 남영동 17-1,02-2071-5792
삼각지역민영주차장,0.0,서울 용산구 한강대로62길 18,
도솔암주차장,1.0,서울 용산구 보광로 46,
원형주차장,1.0,서울 용산구 한강대로84길 19,02-9999-8888
이촌한강공원 1주차장,0.0,서울 용산구 서빙고동 287-4,
노외주차장,0.0,서울 용산구 이태원동 118-44,
이태원주차장,1.0,서울 용산구 이태원동 127-36,
일신빌딩 주차장,0.0,서울 용산구 한남대로 98,
리움미술관 주차장,0.0,서울 용산구 이태원로55길 60-16 지하3층,02-2014-6901
에그앤플라워 주차장,0.0,서울 용산구 신흥로26길 35,
삼각주차장,0.0,서울 용산구 한강대로62길 26,
한국폴리텍1대학 정수캠퍼스 주차장,0.0,서울 용산구 보광로 73,
대원정사 옥상주차장,0.0,서울 용산구 두텁바위로60길 49,
용문동공영주차장,0.0,서울 용산구 새창로12길 13,
유영빌딩 주차장,0.0,서울 용산구 보광로 127,
호호후암주차장,0.0,서울 용산구 후암동 249-7,
베르가모 주차장,0.0,서울 용산구 한강대로 23,
투루파킹 이태원홈런주차장2,0.0,서울 용산구 독서당로 49,1688-1054
동호주차장,4.0,서울 용산구 이태원동 184-4,
보은주차장,2.3,서울 용산구 새창로 113-1,02-719-7997
서계동 공영주차장,2.8,서울 용산구 효창원로104가길 16,02-712-9958
수빌딩 주차장,0.0,서울 용산구 남영동 120-2,
영남주차장,1.0,서울 용산구 이태원동 132-7,02-797-2687
숙명여자대학교 제2창학캠퍼스 주차장,0.0,서울 용산구 청파로47길 99,
한강쇼핑 노상공영주차장,0.0,서울 용산구 이촌동 301-5,02-749-5314
하이파킹 트윈시티남산 주차장,5.0,서울 용산구 한강대로 366,1688-1054
태승빌딩주차장,0.0,서울 용산구 한강대로38길 35,02-702-7670
보광재래시장 주차장,1.0,서울 용산구 보광동 260-8,
카카오T 모드127 주차장,0.0,서울 용산구 이태원로 190,
우리빌딩 주차장,0.0,서울 용산구 남영동 129-4,
홈런주차장,0.0,서울 용산구 대사관로34길 17,
호박식당 한남점 주차장,0.0,서울 용산구 한남대로21길 18,
전자타운B동 주차장,0.0,서울 용산구 청파로 113-12,
선인상가21~22동 주차장,0.0,서울 용산구 한강로2가 16-8,
용산전자랜드 신관 주차장,0.0,서울 용산구 한강로3가 16-26,
동아냉면 이태원점 주차장,0.0,서울 용산구 한남동 657-43,
Tmap주차 녹사평32 민영 주차장,0.0,서울 용산구 이태원동 44-31,
용산전자상가 제5공영주차장,0.0,서울 용산구 한강로3가 1,02-707-3364
세계로주차장,1.0,서울 용산구 이태원로15길 1,
제일주차장,1.8,서울 용산구 대사관로24길 21,
해방교회 주차장,0.0,서울 용산구 소월로20길 43,
한강공원 이촌1주차장,2.7,서울 용산구 서빙고동 287-4,02-3780-0841
주차장,5.0,서울 용산구 한강대로38길 21,
비에스에이치에스 주차장,0.0,서울 용산구 후암로16가길 29,02-754-0996
노인정주차장,0.0,서울 용산구 녹사평대로 245,
패션5 한남점 주차장,0.0,서울 용산구 이태원로 272,
아름누리빌딩 주차장,0.0,서울 용산구 회나무로 3,
돈까스잔치 동빙고점 주차장,1.0,서울 용산구 동빙고동 94-2,
고메이494 한남점 주차장,0.0,서울 용산구 한남대로 91,
IBK기업은행 용산지점 주차장,0.0,서울 용산구 한강대로 264-1,
용산전자랜드주차장,0.0,서울 용산구 원효로3가 51-28,
부양주차장,0.0,서울 용산구 한강대로 397,
아이파크몰 용산점 주차장,0.0,서울 용산구 한강대로23길 55,
국민은행 빌딩 주차장,0.0,서울 용산구 청파로47길 52,
신용산주차장,0.0,서울 용산구 한강대로39길 10,02-467-5617
신라아이파크면세점 관광버스주차장,0.0,서울 용산구 한강대로21나길 17,
이여곰탕 용산점 주차장,0.0,서울 용산구 한강대로 136,
대승주차장,0.0,서울 용산구 원효로2가 69-1,010-5259-7583
순천향대학교서울병원 P5주차장,0.0,서울 용산구 대사관로 59,
용산더프라임타워 주차장,0.0,서울 용산구 원효로90길 11,
순천향대학교서울병원 P1주차장,0.0,서울 용산구 대사관로 59,
에비뉴123 주차장,1.0,서울 용산구 이태원로 191,
용산전자상가 제3공영주차장,0.0,서울 용산구 한강로3가 19-2,02-707-3195
용산꿈나무종합타운 주차장,0.0,서울 용산구 백범로 329,
금주주차장,0.0,서울 용산구 청파로 378,02-701-0993
용산도서관 주차장,0.0,서울 용산구 후암동 30-84,
하이파킹 래미안용산더센트럴 주차장,0.0,서울 용산구 한강대로 95,
선인상가 주차장,0.0,서울 용산구 한강로2가 16-1,
삼호주차장,1.0,서울 용산구 회나무로 85,
스타벅스 동빙고점 주차장,0.0,서울 용산구 장문로 12,
숙명여자대학교 주차장,4.5,서울 용산구 청파로47길 100,
양평주차장,0.0,서울 용산구 청파동3가 24-101,
이촌동면옥 이촌직영점 주차장,0.0,서울 용산구 이촌로54길 17,
아모레퍼시픽 주차장,5.0,서울 용산구 한강대로 100,
KDB생명타워 주차장,0.0,서울 용산구 한강대로 372,
성지주차장,0.0,서울 용산구 한강대로21나길 40,
롯데마트 제타플렉스 주차장,0.0,서울 중구 한강대로 405,
투루파킹 이태원홈런주차장,0.0,서울 용산구 대사관로34길 17,
KCC IT타워 주차장,0.0,서울 용산구 한강대로98길 3,
워시럽셀프세차장 주차장,0.0,서울 용산구 원효로4가 141,
종근당건강빌딩 주차장,0.0,서울 용산구 서계동 224-32,
서울용산국제학교 주차장,0.0,서울 용산구 이태원로55길 12-4,
아이조아펫파크 주차장,0.0,서울 용산구 녹사평대로32길 14,
유성빌딩 주차장,1.0,서울 용산구 한남동 738-20,
보성여자중학교 주차장,0.0,서울 용산구 용산동2가 1-1120,
평양집 전용주차장,0.0,서울 용산구 한강대로 186,02-793-6866
정운주차장,0.0,서울 용산구 후암로16가길 29,02-754-0973
신흥주차장,0.0,서울 용산구 한강대로62나길 17,
스타벅스 한남동R 주차장,1.0,서울 용산구 독서당로 94,
동신,0.0,서울 용산구 원효로83길 5-10,
아마노 청룡빌딩 주차장,2.0,서울 용산구 한강대로 257,
남산주차장,0.0,서울 용산구 소월로 375,
